Video ID,Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned_Comment,Sentiment
sB7fSPbYFJg,UgzA6lRdLXk_6TmLK9F4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzA6lRdLXk_6TmLK9F4AaABAg,@DandyBagus,UCWbnSNfOlK-RD1QEGVxeylw,Algoritma yutub berulah lagi✌️😔🥀,0,algoritma yutub berulah lagi,Neutral
sB7fSPbYFJg,Ugyc0JdfxjOVruohtFl4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugyc0JdfxjOVruohtFl4AaABAg,@NovikaYulianto,UCWhSXyUt4-kbmQ0bfoRpiKg,"Yaampun kukira baru aja upload belum lama ini, ternyata udh 10thn lalu😅. Sekarang udah mendekati Rp18000 per dolar😢",0,yaampun kukira baru saja upload belum lama ini ternyata sudah thn lalu sekarang udah mendekati rp per dolar,Neutral
sB7fSPbYFJg,Ugx75yq1yFHvudFeOMZ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx75yq1yFHvudFeOMZ4AaABAg,@liyonPT,UCDuBHajoVk6CbkkUUbrCvMQ,10 jam yang lalu ❌<br>10 tahun yang lalu🗿✅,0,jam yang lalu tahun yang lalu,Neutral
sB7fSPbYFJg,UgxFmnmEfhu5y4v76Jx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxFmnmEfhu5y4v76Jx4AaABAg,@ApriSgn,UCoYZR0wn2PcgDpDFLfR8QWw,Tau aja ni YouTube kalo Konoha lagi nyawit😂😂,1,tau saja ni youtube kalo konoha lagi nyawit,Neutral
sB7fSPbYFJg,UgzeYEspCn2m1nPsCvR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzeYEspCn2m1nPsCvR4AaABAg,@DafaIbnu-p8m,UCADsBmBvIHjFc7NQ3zmaUyQ,10 tahun yang lalu 💀,0,tahun yang lalu,Neutral
sB7fSPbYFJg,UgyqfI072J1U3B2ri3l4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyqfI072J1U3B2ri3l4AaABAg,@keenan_art23,UCBRcgkg6gaVIkO9FfEDcL2w,perkataan 10 tahun yang lalu terjadi lagi di bulan ini😂,0,perkataan tahun yang lalu terjadi lagi di bulan ini,Neutral
sB7fSPbYFJg,UgxLEEICtuhpkWmko1F4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxLEEICtuhpkWmko1F4AaABAg,@Vladimiryaroslav-g7n,UC25D4zlein4dVJCf3Ny_J7Q,🗿🗿baru sadar mpas baca komen ternyata ini video 10 tahun yang lalu dammmm,0,baru sadar mpas baca komen ternyata ini video tahun yang lalu dammmm,Neutral
sB7fSPbYFJg,UgxRyBZSWBOlmO_pjxt4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxRyBZSWBOlmO_pjxt4AaABAg,@Just.Navies,UC6xGCdCVDB_DkBXbNCFXduA,YES I GETM IT BRO🥹🥹🥹💔💔,0,yes i getm it bro,Neutral
sB7fSPbYFJg,UgxtIN903K1FB9-ZYZ14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxtIN903K1FB9-ZYZ14AaABAg,@BloxxerBoi_m134,UCh93LHRhRjsY86s3XUyaAdg,MAKZULKAN WOWO SEKARANG,1,makzulkan wowo sekarang,Neutral
sB7fSPbYFJg,UgwqZvFJRxeuszCfs9Z4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwqZvFJRxeuszCfs9Z4AaABAg,@mafiraa12,UC3Iw4HY8xT_iqCk8juAxJ9w,Kukira 10 jam ternyata 10 tahun padahal pas bgt sama sekarang🤯🙏,1,kukira jam ternyata tahun padahal pas banget sama sekarang,Neutral
sB7fSPbYFJg,UgyqUqmg_LTBA_FB2rB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyqUqmg_LTBA_FB2rB4AaABAg,@KhairiLutfi16,UCGFIZTesjjNw-Uq8huXuObg,Tiba-tiba banget nongol di beranda,1,tiba tiba banget nongol di beranda,Neutral
sB7fSPbYFJg,UgyoOqElvtgGV6oO1kV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyoOqElvtgGV6oO1kV4AaABAg,@yongzhen1182,UC2W297zf7gjUVsW_A9IR9RQ,Jir 10 tahun&#39; yg lalu?????,1,jir tahun yang lalu,Neutral
sB7fSPbYFJg,UgwcSAoq7RdBvQGQksp4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwcSAoq7RdBvQGQksp4AaABAg,@Bjirlah1265,UCWTGiN0CHFWrXQmC_SiCkkA,Parah bgt youtube,0,parah banget youtube,Negative
sB7fSPbYFJg,UgwpeLcJrvD3YI_uPIt4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwpeLcJrvD3YI_uPIt4AaABAg,@MYR-15th,UCGjWhRgNeqKQBo4jrWZhBFw,Gue telat 10 tahun ya 🗿,0,gue telat tahun ya,Neutral
sB7fSPbYFJg,Ugw8Fs9eklAKgF7M4iR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw8Fs9eklAKgF7M4iR4AaABAg,@atitatamariska4219,UCBnmmQ3hrL8hXedUSiMSc4Q,"10 tahun kemudian, masih lemah sampai sekarang.",0,tahun kemudian masih lemah sampai sekarang,Neutral
sB7fSPbYFJg,UgwynSfCUzjvgRlEuP54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwynSfCUzjvgRlEuP54AaABAg,@ramabadim2719,UCarD4elkoWQ-PjI1dWUM2SA,Buset gua kira baru ternyata lama,0,buset gua kira baru ternyata lama,Neutral
sB7fSPbYFJg,UgzbWlBNwKqdxWaOp7t4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzbWlBNwKqdxWaOp7t4AaABAg,@taunt_213,UCGjuRUKt-6s44821KXqakrg,"Rupiah gak lemah kok, kemarin gw lihat rupiah angkat rumah",0,rupiah tidak lemah kok kemarin gw lihat rupiah angkat rumah,Neutral
sB7fSPbYFJg,UgxVqlMa3uSiwZ1kO6d4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxVqlMa3uSiwZ1kO6d4AaABAg,@FaisalLatif-b5c,UCOona7R2dEykFsxHvr7eWvQ,Algoritma YouTube sangat tidak masuk akal 😂😂😂,0,algoritma youtube sangat tidak masuk akal,Neutral
sB7fSPbYFJg,UgytJxflQ0iGvrsFowF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgytJxflQ0iGvrsFowF4AaABAg,@ginibess,UCMj0NV3m9F8TeA2Q3xeS_0w,Algoritma Youtube seakan mengikuti yang sedang di bahas 🗿,0,algoritma youtube seakan mengikuti yang sedang di bahas,Neutral
sB7fSPbYFJg,UgycBhuYfSVQqNjMM_14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgycBhuYfSVQqNjMM_14AaABAg,@Panzerfäuste_1,UCphOiPYPGgjCU8TA7SYe9Ng,Algoritma YouTube sangat menakutkan bung,1,algoritma youtube sangat menakutkan bung,Neutral
sB7fSPbYFJg,UgywPydZ3LUH6kUmL5h4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgywPydZ3LUH6kUmL5h4AaABAg,@TaufiqRahmat-s8g,UCthdUoe3KNqq4AeSMPz2vfQ,Rekor nya pecah di 2026 jier😹🥀,0,rekor nya pecah di jier,Neutral
sB7fSPbYFJg,Ugxs7ZOeBCmKu4Ak0At4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxs7ZOeBCmKu4Ak0At4AaABAg,@Sanzzz16,UCEYGLzhjf6UmtEZtWumOZiA,agak janggal🤨,0,agak janggal,Neutral
sB7fSPbYFJg,Ugxmst-gjqJBd-d8xct4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxmst-gjqJBd-d8xct4AaABAg,@GilangDirga-z8g,UCFB9y5WPoSTbYeYaAQRpImw,Algoritma YouTube memang mengerikan,0,algoritma youtube memang mengerikan,Neutral
sB7fSPbYFJg,UgyNf5puc7B_EpAdsux4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyNf5puc7B_EpAdsux4AaABAg,@空ノ下ゆめ_yume,UCCU1TVNuqhdfHjwxLjWlZkw,"Hai saya dari masa depan, sekarang makin lemah",0,hai saya dari masa depan sekarang makin lemah,Neutral
sB7fSPbYFJg,UgyNzUtN_mrVaFAKKhV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyNzUtN_mrVaFAKKhV4AaABAg,@MELON-_-22-r7z,UCTkmkAUZzQnj45NvuW_uQRQ,Tiba2 muncul🗿😇🤦😭🤣,0,tiba muncul,Neutral
sB7fSPbYFJg,UgxQ3Y34xeD3g-dxJhN4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxQ3Y34xeD3g-dxJhN4AaABAg,@clarasaimona,UCX08GhrNI0M9GmvBWsqIQZA,sekarang aja 1 dollar setara 18.000,0,sekarang saja dollar setara,Neutral
sB7fSPbYFJg,UgyGXy_KxfBARnpgUOZ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyGXy_KxfBARnpgUOZ4AaABAg,@MASTEREDITZZ-x1m,UCov4DyJ_ti8B6XKfsXZZcow,Dawg kirain 10 jam yng lalu,0,dawg kirain jam yng lalu,Neutral
sB7fSPbYFJg,UgxctadN5U7gQzitwmR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxctadN5U7gQzitwmR4AaABAg,@hertastraprider,UC1NyRuCR5TH2SfHLQqqWEXA,kalo itu melemah skrg apa ini bro..,0,kalo itu melemah sekarang apa ini bro,Negative
sB7fSPbYFJg,Ugw12f_SisJ9_q_7P-J4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw12f_SisJ9_q_7P-J4AaABAg,@Andrias_NM,UCU-UOWqN-09bsBP-xKOfeiw,YouTube merekomendasikan video ini kepadaku 🥀🥀,0,youtube merekomendasikan video ini kepadaku,Neutral
sB7fSPbYFJg,UgyV8F7yMEoFqrjIiH54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyV8F7yMEoFqrjIiH54AaABAg,@zahri_san,UC8V3HyVXcdenNCZb7sv7pZw,YouTube:I now what on your mind,0,youtube i now what on your mind,Neutral
sB7fSPbYFJg,Ugygb5NngLE10-wfkg94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugygb5NngLE10-wfkg94AaABAg,@claraasyilla,UCetohvXfIYqcpDa0LXDp-fQ,DAWGGG ALGORITMA YT HOW DO U KNOW😭😭,1,dawggg algoritma yt how do u know,Neutral
sB7fSPbYFJg,Ugx-NtxqspuTSUc69cR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx-NtxqspuTSUc69cR4AaABAg,@hawghawg,UCZx6hgyuypbUHMsI02P3SBw,Algoritma youtube sangat keren 😎,0,algoritma youtube sangat keren,Positive
sB7fSPbYFJg,Ugy3d8AayK5sZ2lQ02x4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugy3d8AayK5sZ2lQ02x4AaABAg,@IL0V3_MYSELF,UCB_IKeyx7CYmDfXxcvuv2zQ,Bro can literally predict the future💀,0,bro can literally predict the future,Neutral
sB7fSPbYFJg,UgzuevvJs20bU2MrmC54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzuevvJs20bU2MrmC54AaABAg,@farisabror5975,UCe4V49rjC3MXiBqd8Uqj83A,anjay lebih lemah lagi wkwkwk,0,anjay lebih lemah lagi wkwkwk,Neutral
sB7fSPbYFJg,UgzMvG09u8panGkj52x4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzMvG09u8panGkj52x4AaABAg,@Raihidul,UCFDX5_v_K_CKMbBeZgMszLQ,10 tahun lagi lebih tinggi,0,tahun lagi lebih tinggi,Neutral
sB7fSPbYFJg,Ugxpl4viXtOt8zG32Ep4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugxpl4viXtOt8zG32Ep4AaABAg,@octavok5378,UCeh6fL-RYU03c6C9XEa--Iw,"Sepertinya ini bukan kebetulan, kenapa algoritma YouTube ga pernah ketebak dah",0,sepertinya ini bukan kebetulan kenapa algoritma youtube tidak pernah ketebak dah,Neutral
sB7fSPbYFJg,UgxnRXOn4ZxKvPmqTMR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxnRXOn4ZxKvPmqTMR4AaABAg,@nalatod627,UC_3gE-HT547gcQj54Lww1PA,lewat lagi pas rupiah nyentuh 18k😂,0,lewat lagi pas rupiah nyentuh k,Neutral
sB7fSPbYFJg,UgyhdS19rDs3wsc1rud4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyhdS19rDs3wsc1rud4AaABAg,@SORA327,UCxiSKv8TZgl-TPF65i1kLqw,Gak espek video 10 tahun lalu p̶r̶WOK🥰 semoga period gak ikut 10 tahun😭,0,tidak espek video tahun lalu p r wok semoga period tidak ikut tahun,Positive
sB7fSPbYFJg,UgyRXw2K6xhGDSKNOeF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyRXw2K6xhGDSKNOeF4AaABAg,@gibran1448,UCV3kKKm9ybhkxqWilQxFFZw,Pantesan aja logatnya beda ternyata 10 tahun lalu😂,0,pantesan saja logatnya beda ternyata tahun lalu,Neutral
sB7fSPbYFJg,UgzaWS16-lGsDmOCeX54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzaWS16-lGsDmOCeX54AaABAg,@alveeroo1,UC6Sb6W9m1-LWVYOKTOiHnaA,kok baru lewat di aku skrg ya,2,kok baru lewat di aku sekarang ya,Neutral
sB7fSPbYFJg,UgwnSwsewBWhRKNtosF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwnSwsewBWhRKNtosF4AaABAg,@jiyan5905,UCUB2m5xPoL2FZqUfzw4QLQw,karena Prabowo goblo-,1,karena prabowo goblo,Neutral
sB7fSPbYFJg,Ugz5K6-0RmibgZc1W2t4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugz5K6-0RmibgZc1W2t4AaABAg,@xqpw,UCR4fvzMHoXyPS0vcV-lRGeg,"Untuk diriku di masa depan, di tahun 2028. Apakah rupiah akan menjadi 20k di tahun 2028?",1,untuk diriku di masa depan di tahun apakah rupiah akan menjadi k di tahun,Neutral
sB7fSPbYFJg,UgzmsH6Nutn3v1RIycV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzmsH6Nutn3v1RIycV4AaABAg,@hak1m_ind0nes14,UCu0LZVx-QiIAmgpqoVe9dOA,Ahh algoritma youtube 🥀✌️,1,ahh algoritma youtube,Neutral
sB7fSPbYFJg,UgxdnFMOywfm2_hEpY14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxdnFMOywfm2_hEpY14AaABAg,@allafidzz-Y2K,UCijba7pas1r6zssE3NDfq-g,Sekarang mah boro boro nyampe 14 rb lagi 😢,1,sekarang mah boro boro nyampe rb lagi,Neutral
sB7fSPbYFJg,UgxO6tvc_K5G3ZCOd4p4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxO6tvc_K5G3ZCOd4p4AaABAg,@Mizann77,UCK5GnulG2R3tUtLaMCz32gg,"Kok Bisa Pas Pas Rupiah Melemah Lagi Ya, Hmm Gua Curiga 🫢",2,kok bisa pas pas rupiah melemah lagi ya hmm gua curiga,Negative
sB7fSPbYFJg,Ugw45-zzwDSZpsoZqxt4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw45-zzwDSZpsoZqxt4AaABAg,@AufaChanelFcD,UCmQ1r3okKFcwdYnWB4mxJ7w,Bro meramal masa depan,1,bro meramal masa depan,Neutral
sB7fSPbYFJg,UgxgbqMoNLbaSQmCYK54AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxgbqMoNLbaSQmCYK54AaABAg,@Rubitx_ZERO,UCPkzEqrks6rISZAdFwydNrg,Dolar naik orang luar kaya.<br>Masyarakat sulit...🗿,2,dolar naik orang luar kaya masyarakat sulit,Neutral
sB7fSPbYFJg,UgxODI4e8F8JeZqZ7ch4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxODI4e8F8JeZqZ7ch4AaABAg,@sonifadira4497,UCUjz75l6un4REO8iXKsAy8A,2026,1,,Neutral
sB7fSPbYFJg,Ugw-NGYGIhwf4Aya02h4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw-NGYGIhwf4Aya02h4AaABAg,@multifandom-q5t,UCKIbFuT6XvJx7ry-O_QIb4A,WOILAH CIK SEKARANG KEJADIAN LAGI KWKWWK GUA KIRA VIDEO BARU,1,woilah cik sekarang kejadian lagi kwkwwk gua kira video baru,Neutral
sB7fSPbYFJg,UgwWisBZ8ht2mTOmXhJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwWisBZ8ht2mTOmXhJ4AaABAg,@zellaclaudya4145,UComTPrCNbP4LqC9-izR209g,"10 tahun lalu 😢😢😢, ternyata tahun ini juga melemah lagi 😢😢😢",1,tahun lalu ternyata tahun ini juga melemah lagi,Negative
sB7fSPbYFJg,Ugzg7m5wbCCmBYzMbhx4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugzg7m5wbCCmBYzMbhx4AaABAg,@alva-37,UCiU6c1logL2oLb08Zfr5lVA,Pikirinnya 10 hari Eh 10 Tahun😂,2,pikirinnya hari eh tahun,Neutral
sB7fSPbYFJg,Ugyw8MBzeCqQCwK4yOV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugyw8MBzeCqQCwK4yOV4AaABAg,@AfrizalAja13,UCapnV0GJJ9QFHLr6-YpGUrw,10thn lalu 14rb sekarang 18rb jadi inflasi 4rb  jir,1,thn lalu rb sekarang rb jadi inflasi rb jir,Neutral
sB7fSPbYFJg,UgwwknIx6Aw6blBAy6R4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwwknIx6Aw6blBAy6R4AaABAg,@varonasgor,UChCkRqI5ietKZuMFo1mEWTQ,Gini amat wni,1,gini amat wni,Neutral
sB7fSPbYFJg,Ugz4un3w3Cp86E03XGF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugz4un3w3Cp86E03XGF4AaABAg,@Revo-Lusi,UCLfeoYponSmQZXQE_-hrRiA,"lah, ke up lagi",1,lah ke up lagi,Neutral
sB7fSPbYFJg,UgzfitAoKjzX_W0DD854AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzfitAoKjzX_W0DD854AaABAg,@GusionBogor,UCezQhpZRKVPxHGkJYBXFMgg,2026 Mala tambah melemah 🗿,1,mala tambah melemah,Negative
sB7fSPbYFJg,Ugw7hg_fmKW6WWbqu7l4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw7hg_fmKW6WWbqu7l4AaABAg,@Putri-n2l6x,UCTxiIHYS3F-eIT5rNlPeDxA,gw kira 2026 ternyata 2015,1,gw kira ternyata,Neutral
sB7fSPbYFJg,UgzatjO3_LiPT8L4Z8Z4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzatjO3_LiPT8L4Z8Z4AaABAg,@Vinnn_Zyyy,UCQne0GaV87ZIWwEPYMHBrew,Desa desa gk pake dolar🗿🗿🗿,2,desa desa gk pake dolar,Neutral
sB7fSPbYFJg,Ugy3pKis8RGJrnSPZ1l4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugy3pKis8RGJrnSPZ1l4AaABAg,@Sasuke-k7i5g,UC7WU6Ocms9d_Nt2wVnCN-wA,Happy Anniversary yaaay 😂😂😂😂😂,1,happy anniversary yaaay,Neutral
sB7fSPbYFJg,UgwpLkzStiyPQTzRLgh4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwpLkzStiyPQTzRLgh4AaABAg,@sirajdimo28,UCWaIjIyzVfXI08FWtD9a1oQ,Berarti ini seperti ramalan dong,1,berarti ini seperti ramalan dong,Neutral
sB7fSPbYFJg,UgwGqT1qGHMOS_3CREF4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwGqT1qGHMOS_3CREF4AaABAg,@GonyyytQw,UCTRU-UFZJQEqIJFStEs9Wug,Kenyataan,1,kenyataan,Neutral
sB7fSPbYFJg,UgwhuDK8O5jPCtBUsVp4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwhuDK8O5jPCtBUsVp4AaABAg,@nekodusts,UCTtXWgvPsg4lUNnhsG5t_EA,&quot;I see the future&quot; ahh recommendation,0,i see the future ahh recommendation,Neutral
sB7fSPbYFJg,UgyECfg7SkdeuB1i12x4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyECfg7SkdeuB1i12x4AaABAg,@Suryasurmana012,UCF7eDLLJ6ecA5UJGAomfpyw,Login,0,login,Neutral
sB7fSPbYFJg,Ugyns_Hqj0nDen--b6B4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugyns_Hqj0nDen--b6B4AaABAg,@fandipwj3516,UCF4POKD8c1Sbn7gs4SEsVmA,Udah 18rb min😭,2,udah rb min,Neutral
sB7fSPbYFJg,UgxPdbV48gfWuTCHXuR4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxPdbV48gfWuTCHXuR4AaABAg,@kwgeon,UCJcP4zqTiqwYOXaJlDdk5Gg,damn 10 years ago,0,damn years ago,Neutral
sB7fSPbYFJg,UgzkqF75BeIk9EQMUdt4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzkqF75BeIk9EQMUdt4AaABAg,@JasmiKadir-jj3nb,UCPxJBoatTf12CGgirk5RY5w,YouTube ngenyot,0,youtube ngenyot,Neutral
sB7fSPbYFJg,Ugz4zQNtX_9_BKSiApV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugz4zQNtX_9_BKSiApV4AaABAg,@zaen-12kb,UCe8RV8_6aUQjDCWVKpXmIRg,Kok bisa?,0,kok bisa,Neutral
sB7fSPbYFJg,Ugx19hSd7oYqLFHgxud4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugx19hSd7oYqLFHgxud4AaABAg,@kiana4me,UCPXlTJIefRVG816bJf72xdQ,YouTube Secara Sengaja Menampilkan Video Ini Pada Saat Rupiah Menyentuh 18k+,0,youtube secara sengaja menampilkan video ini pada saat rupiah menyentuh k,Neutral
sB7fSPbYFJg,UgxtnT99jDgKMzukSUV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgxtnT99jDgKMzukSUV4AaABAg,@richardolim1450,UCx9_TASBH4H5CN5YkHhu4Ug,Mythical video pull😱😱😱,0,mythical video pull,Neutral
sB7fSPbYFJg,UgyMtCTab4Dd2ZPYWW14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyMtCTab4Dd2ZPYWW14AaABAg,@pen-eu4ne,UCR3XRta0yEVg5FM6zXVX_pw,Koruptor harus nonton ini di penjara,1,koruptor harus nonton ini di penjara,Neutral
sB7fSPbYFJg,UgzIv1q_Ibi_rkly3iJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzIv1q_Ibi_rkly3iJ4AaABAg,@sabrina-po4qd,UCvlwnrtf8an73AtqB7mViOA,Gue kira di upload baru kemarinn ternyata udah lama bangett😭,0,gue kira di upload baru kemarinn ternyata udah lama bangett,Neutral
sB7fSPbYFJg,UgyjpnIRdnIHNXFsK2B4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyjpnIRdnIHNXFsK2B4AaABAg,@antek22raziquntul,UC_Wls4d7LQ_GlcrUSnvStUg,"<a href=""https://www.youtube.com/watch?v=sB7fSPbYFJg&amp;t=7"">0:07</a> <br>Kalo dulu iya<br>Tapi kalo sekarang nggak<br>Edit:aku juga mau ngomong<br>Youtube is soo crazy",0,kalo dulu iya tapi kalo sekarang tidak edit aku juga mau ngomong youtube is soo crazy,Neutral
sB7fSPbYFJg,UgyU6eMx8Mze6Qa11TJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyU6eMx8Mze6Qa11TJ4AaABAg,@syahrozzakyalhafizh9846,UCACaSzJl9ulF_6ZiuqRpUbg,Wah algoritma youtube sedang memanggil 🗿,0,wah algoritma youtube sedang memanggil,Neutral
sB7fSPbYFJg,UgwkKMU5EgdA1ZyvNLZ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwkKMU5EgdA1ZyvNLZ4AaABAg,@FriendsRobloxOfNusantara,UCVSJZ0-L5Z1QTLmFy783t2w,video ini sedang naik saat ini🗿,1,video ini sedang naik saat ini,Neutral
sB7fSPbYFJg,UgwtlWNLOSWQxgW42RJ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwtlWNLOSWQxgW42RJ4AaABAg,@FathanDeRFTanjungBarat,UCzsXCclnjrn5IT2gHF899gg,Kok pas banget lewat beranda gua,0,kok pas banget lewat beranda gua,Neutral
sB7fSPbYFJg,Ugwjr1mSyN2-mdnsSyB4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugwjr1mSyN2-mdnsSyB4AaABAg,@uiuiuiuiAMIN,UC93GkSMnz7f7_w1edW0m1dw,skrg udh 18😭,0,sekarang sudah,Neutral
sB7fSPbYFJg,Ugw55YyjVLpYdNQopcV4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugw55YyjVLpYdNQopcV4AaABAg,@Car.enthusiast123,UC_86feNyM1_sno3E2kprOEQ,Eeh kok kebetulan sih,0,eeh kok kebetulan sih,Neutral
sB7fSPbYFJg,UgwJNpVvxoYA-58D6T94AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgwJNpVvxoYA-58D6T94AaABAg,@Wangyxn,UCiiiwjdY1H7jcfYL8mnoPPA,Ini algoritmanya kok tau ya,0,ini algoritmanya kok tau ya,Neutral
sB7fSPbYFJg,UgzRzginuGUCwMit4j14AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgzRzginuGUCwMit4j14AaABAg,@ibnuhd,UCmBD2lEwINu9gvkNxad_h8w,18rb bang,0,rb bang,Neutral
sB7fSPbYFJg,Ugy1G7vd_89SckMIxhZ4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=Ugy1G7vd_89SckMIxhZ4AaABAg,@AlifalHafiz-f5e9z,UCGkQ-LVVl5RPEkjI9fF7lUw,Ahh algoritma YouTube cukup mengerikan bung 😹🥀,0,ahh algoritma youtube cukup mengerikan bung,Neutral
sB7fSPbYFJg,UgyZ-VHkbAeEtKfYQut4AaABAg,https://www.youtube.com/watch?v=sB7fSPbYFJg&lc=UgyZ-VHkbAeEtKfYQut4AaABAg,@makanankucingku,UCivmjLPilj3m7V-IspAOWNg,"Naik lagi setelah dua tahun, bahas lagi gak sih min!!",0,naik lagi setelah dua tahun bahas lagi tidak sih min,Neutral
