Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned Comment,Sentiment,Confidence Score
Ugz96BQy4oMfE_ZYgzF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugz96BQy4oMfE_ZYgzF4AaABAg,@TuginoYuwono,UCk79R_7AGpeCJG3WLgHALBA,"Program MBG (Pengeluaran anggaran total 339 Triliun) menghabiskan dana sekitar  201 Triliun (537 hari sudah terpakai) sejak januari 2025 sampe sekarang, sisa anggaran 138 Trilliun. Dengan rincian :<br>1. Penerima manfaat sekitar 61 juta lebih (15.000 per porsi)<br>2. Perharinya menghabiskan dana 374 Miliar.<br><br>Timbul pertanyaan :<br>Mengapa pemerintah memberlakukan program MBG yg banyak menghabiskan dana ratusan trilliun ? Bukankah sebaiknya dana anggaran sebesar itu di gunakan untuk anggaran pendidikan, kesehatan dll.<br>Dan yg lebih parah lagi, telah terbukti adanya kasus korupsi di program MBG ini.  BBM naik, kebutuhan pokok naik, rakyat semakin terjepit dgn membayar pajak sementara para pejabat negara menerima gaji menikmati fasilitas dan menerima tunjangan hingga ratusan juta. IRONI DI NEGERI YG SUMBER DAYA ALAMNYA MELIMPAH INI.",0,"Program MBG (Pengeluaran anggaran total 339 Triliun) menghabiskan dana sekitar 201 Triliun (537 hari sudah terpakai) sejak januari 2025 sampe sekarang, sisa anggaran 138 Trilliun. Dengan rincian : 1. Penerima manfaat sekitar 61 juta lebih (15.000 per porsi) 2. Perharinya menghabiskan dana 374 Miliar. Timbul pertanyaan : Mengapa pemerintah memberlakukan program MBG yg banyak menghabiskan dana ratusan trilliun ? Bukankah sebaiknya dana anggaran sebesar itu di gunakan untuk anggaran pendidikan, kesehatan dll. Dan yg lebih parah lagi, telah terbukti adanya kasus korupsi di program MBG ini. BBM naik, kebutuhan pokok naik, rakyat semakin terjepit dgn membayar pajak sementara para pejabat negara menerima gaji menikmati fasilitas dan menerima tunjangan hingga ratusan juta. IRONI DI NEGERI YG SUMBER DAYA ALAMNYA MELIMPAH INI.",negative,0.9842168092727661
UgyAb4OuWvwqQcu5TeJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyAb4OuWvwqQcu5TeJ4AaABAg,@nelyyuhana4999,UCNItixfXMq7-yDlpAz6XrTQ,Betul sekali mbg itu merusak negara  menghabis kan uang negara,0,Betul sekali mbg itu merusak negara menghabis kan uang negara,negative,0.9988215565681458
UgxPmtqz1779OWkSCgF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxPmtqz1779OWkSCgF4AaABAg,@WawanKurniawan-u6k,UCFj4188JhM6czjTnV9qTJ9Q,Supliernya yg punya dapur itu sendiri ....maknya kami mohon tutup mbg...,0,Supliernya yg punya dapur itu sendiri ....maknya kami mohon tutup mbg...,negative,0.9569442868232727
UgwZabxP6tXAVxz2p-V4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwZabxP6tXAVxz2p-V4AaABAg,@UcuAbdusyukur,UCQ_9Moms-HetADmGRdpzmqw,"Harga kebutuhan pokok naik namun daya beli masyarakat pun ikut meningkat. Jadi, gimana ? Ya, enjoy aja, ya ! Karena, koruptor di tubuh MBG telah dipenjarakan, pemerataan pembangunan telah berjalan dan hilirisasi tetap berlanjut. MBG sangat bermanfaat bagi rakyat.<br>Terima kasih 😊",0,"Harga kebutuhan pokok naik namun daya beli masyarakat pun ikut meningkat. Jadi, gimana ? Ya, enjoy aja, ya ! Karena, koruptor di tubuh MBG telah dipenjarakan, pemerataan pembangunan telah berjalan dan hilirisasi tetap berlanjut. MBG sangat bermanfaat bagi rakyat. Terima kasih 😊",positive,0.9968581199645996
UgxoTwKrX0koBkViklR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxoTwKrX0koBkViklR4AaABAg,@WawanKurniawan-u6k,UCFj4188JhM6czjTnV9qTJ9Q,Sebagai pedagang Buah2an umkm saya merasa dirugikan karna harga harga dipasar induk melonjak terus..daya beli kurang...yg paling bikin emosi yg nyuplai buah2an nya yg punya dapur tersebut dia blnja langsung kepasar i duk...dan tidak melrik sama sekali kepada kami yg usaha kecil..,0,Sebagai pedagang Buah2an umkm saya merasa dirugikan karna harga harga dipasar induk melonjak terus..daya beli kurang...yg paling bikin emosi yg nyuplai buah2an nya yg punya dapur tersebut dia blnja langsung kepasar i duk...dan tidak melrik sama sekali kepada kami yg usaha kecil..,negative,0.9881846904754639
UgwezQK6zKitOFy62Jt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwezQK6zKitOFy62Jt4AaABAg,@Redmi-is5mv,UC1lNGNw2Iyg4bRR76tPqONg,Gara gara MBG orang yg cinta berat sama Prabowo...kecewa berat .karena makanan yg diterima di. Lapangan tidak bermutu inilah yg bikin mual mual .,0,Gara gara MBG orang yg cinta berat sama Prabowo...kecewa berat .karena makanan yg diterima di. Lapangan tidak bermutu inilah yg bikin mual mual .,negative,0.9977203011512756
UgzqYP7h9q8_0d84Vj54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzqYP7h9q8_0d84Vj54AaABAg,@SutriUtami,UCHGSTWdccB44Ya7IjJOFvew,Wawasan ini baik.,0,Wawasan ini baik.,positive,0.9424919486045837
UgyIsvKqk_HWH1T-ew14AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyIsvKqk_HWH1T-ew14AaABAg,@ramadhanabdullah9769,UCrleuDS-kiMjanG3IyiH_Sg,"bg sy yg kurang ajar adlh pengadaan motor listrik tablet dan kaos kaki yg tdk masuk akal dan jelas2 korupsi ngapain disetujui bukannya dikaji dulu masuk akal atau tidak karena itu uang rakyat, dan lg ngapain pemerintah kasih fasilitas2 itu karena yg dapat untung para pemilik dapur kenapa malah pemerintah msh biayai fasilitas mereka rakyat yg kembang kempis pingin punya usaha kecil sj harus cari modal sendiri lewat KUR hutang piutang berbunga besar atau apapun pinjaman itu dan mereka mendapat resiko yg jauh lebih besar sampai terkadang ketika gagal nama  mereka di black list dr perbankan dsb yg akhirnya dipemikiran masyarakat miskin sudah pekerjaan amburadul usaha sulit amit2 karena daya beli masyarakat yg hancur kita hanya membiayai org2 yg hanya bermain2 uang rakyat yg untuk MBG yg anaknya tdk dapat makanan itu malah dikorupsi para maling biadab.. harusnya buat systemnya dulu semudah mungkin bs dikontrol jangan asal kasih setujui pengadaan ini itu tanpa melihat bahwa bangsa ini otaknya identik dengan maling..",0,"bg sy yg kurang ajar adlh pengadaan motor listrik tablet dan kaos kaki yg tdk masuk akal dan jelas2 korupsi ngapain disetujui bukannya dikaji dulu masuk akal atau tidak karena itu uang rakyat, dan lg ngapain pemerintah kasih fasilitas2 itu karena yg dapat untung para pemilik dapur kenapa malah pemerintah msh biayai fasilitas mereka rakyat yg kembang kempis pingin punya usaha kecil sj harus cari modal sendiri lewat KUR hutang piutang berbunga besar atau apapun pinjaman itu dan mereka mendapat resiko yg jauh lebih besar sampai terkadang ketika gagal nama mereka di black list dr perbankan dsb yg akhirnya dipemikiran masyarakat miskin sudah pekerjaan amburadul usaha sulit amit2 karena daya beli masyarakat yg hancur kita hanya membiayai org2 yg hanya bermain2 uang rakyat yg untuk MBG yg anaknya tdk dapat makanan itu malah dikorupsi para maling biadab.. harusnya buat systemnya dulu semudah mungkin bs dikontrol jangan asal kasih setujui pengadaan ini itu tanpa melihat bahwa bangsa ini otaknya identik dengan maling..",negative,0.9988583326339722
UgzCZuZK_Hcf60SNWjh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzCZuZK_Hcf60SNWjh4AaABAg,@sahidunamrin1965,UCfioWnrAJv5s3d2CaY0dlXw,Ko yang di  puji orang yg memberi pencerahan Bukan masalah mbg nya???,0,Ko yang di puji orang yg memberi pencerahan Bukan masalah mbg nya???,negative,0.9761958122253418
Ugy3pwp5LJwESQW6V3Z4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugy3pwp5LJwESQW6V3Z4AaABAg,@sahidunamrin1965,UCfioWnrAJv5s3d2CaY0dlXw,Yang dirasakan masarakat menjadi apa&quot;mahal kali itu yg di rasakan ibu&quot;kali yah😮,0,Yang dirasakan masarakat menjadi apa&quot;mahal kali itu yg di rasakan ibu&quot;kali yah😮,positive,0.9310881495475769
Ugx7mfd-4TfH1UhUAQd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugx7mfd-4TfH1UhUAQd4AaABAg,@surolawe2222,UCHnc9hBjPKe-E3iF2wwv9qw,"Mbg sgt merugikan negara,mohon jgn omong doang cek sppg sd ke kecamatan2,sidak sppg jgn sampai bocor, masakanya apa sdh sesuai standart",0,"Mbg sgt merugikan negara,mohon jgn omong doang cek sppg sd ke kecamatan2,sidak sppg jgn sampai bocor, masakanya apa sdh sesuai standart",negative,0.9317745566368103
Ugx3jbm9HZbhmqbysPN4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugx3jbm9HZbhmqbysPN4AaABAg,@auroravalenciana4196,UCBJN7C9BqCgJmF-A1w_eTmg,"Hai bung..! Anda harap tahu loh....! Gua ini ke mana2 slalu naik speda ontel, terutama yg utk urusan pergi sholat ke masjid setiap hari lima waktu, jadi gua ini sangat2 minim sekali itu makan subsidi BBM. Kalau gua perhatikan dan renungkan sungguh miris loh di masjid kami itu (atau mungkin juga di masjid yg lain) jamaah itu banyak juga yg berkendara motor padahal jarak ke masjid dari rumahnya ngga&#39; ada tiga ratusan meter, kalau di-pikir2 masa utk urusan ibadah sholat ikut makan manfaatkan subsidi BBM ?",0,"Hai bung..! Anda harap tahu loh....! Gua ini ke mana2 slalu naik speda ontel, terutama yg utk urusan pergi sholat ke masjid setiap hari lima waktu, jadi gua ini sangat2 minim sekali itu makan subsidi BBM. Kalau gua perhatikan dan renungkan sungguh miris loh di masjid kami itu (atau mungkin juga di masjid yg lain) jamaah itu banyak juga yg berkendara motor padahal jarak ke masjid dari rumahnya ngga&#39; ada tiga ratusan meter, kalau di-pikir2 masa utk urusan ibadah sholat ikut makan manfaatkan subsidi BBM ?",negative,0.9879381060600281
UgzyLbEkUDEREkX41Th4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzyLbEkUDEREkX41Th4AaABAg,@binuswolan6883,UCjA-MvvofcnPhPAvbamxKGw,BANYAK PEJABAT  YG KEKURANGAN PENDAPATAN DRI HASIL KORUPSI ???,0,BANYAK PEJABAT YG KEKURANGAN PENDAPATAN DRI HASIL KORUPSI ???,negative,0.9972922205924988
Ugw6AhAFpcZMHD6A00F4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw6AhAFpcZMHD6A00F4AaABAg,@hasancianjur2116,UCobL0Sl22nZvNf_QCHHvERQ,"MBG Tetap harus di lanjutkan , tapi harus transparan dan tepat sasaran, dan libashabis para  koruptornya,",0,"MBG Tetap harus di lanjutkan , tapi harus transparan dan tepat sasaran, dan libashabis para koruptornya,",negative,0.9932069182395935
UgyCFx04rn2xyTKHZxt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyCFx04rn2xyTKHZxt4AaABAg,@anargyazahrahidrofarm6164,UCuJjd3kwTsA599mkblXboZA,"Setuju bang, penyakit yg udah menyerang mau tidak mau harus kita obati penyakitnya dulu, jangan langsung dibunuh orangnya.. Kalo bisa diobati/diperbaiki itu akan lebih baik.",0,"Setuju bang, penyakit yg udah menyerang mau tidak mau harus kita obati penyakitnya dulu, jangan langsung dibunuh orangnya.. Kalo bisa diobati/diperbaiki itu akan lebih baik.",positive,0.9228172302246094
UgxXKnII2nM5vPdmcQZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxXKnII2nM5vPdmcQZ4AaABAg,@MarthoDuruka,UCg7DotaDIWWqRn7M1wmKBNQ,Sdh jls dr pedesaanpun tw program prabowo korupsi makin besar,0,Sdh jls dr pedesaanpun tw program prabowo korupsi makin besar,negative,0.9569990634918213
UgxrE_pBAuAVedsDNa94AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxrE_pBAuAVedsDNa94AaABAg,@DewiYamanah-d5v,UCjOcsavIelyeXq7dhJqvMSA,Nyata nya hanya 8 rebu yg di sediakan,0,Nyata nya hanya 8 rebu yg di sediakan,negative,0.9206514954566956
UgyUrib1Eablud99wth4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyUrib1Eablud99wth4AaABAg,@agungadji592,UCmuAbRzYTXtT6rFdjr2yOsw,"presiden tidak salah yang salah adalah ketuan BGN, YANG JADI MASALAH KETUA BGN YANG MILIH PRESIDEN sudah di teriaki kepala BGN tidak kompeten karena ahli serangga bukan ahli gizi 😂😂😂<br>tapi malah di komentari inflasi pengamat😂😂😂",0,"presiden tidak salah yang salah adalah ketuan BGN, YANG JADI MASALAH KETUA BGN YANG MILIH PRESIDEN sudah di teriaki kepala BGN tidak kompeten karena ahli serangga bukan ahli gizi 😂😂😂 tapi malah di komentari inflasi pengamat😂😂😂",negative,0.9962074756622314
Ugx5O8BiD-9uKjVrVTR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugx5O8BiD-9uKjVrVTR4AaABAg,@cardiRosandi-k9i,UCXXojPKlXhahWrJej_uYtGQ,"Yaaa... Betul program MBG itu baik,Tp tata kelolanya yg tdk baik, jadi Bancakan jadi kesempatan untuk menyelewengkan anggaran.",0,"Yaaa... Betul program MBG itu baik,Tp tata kelolanya yg tdk baik, jadi Bancakan jadi kesempatan untuk menyelewengkan anggaran.",negative,0.9907734394073486
UgxT6aAJRc3-jXCG5854AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxT6aAJRc3-jXCG5854AaABAg,@semuilwaturangi4295,UCBIA0g5NC5E3xkfFkzMYaHw,Mbg lbih orang kota besar tdk tepat sasaran,0,Mbg lbih orang kota besar tdk tepat sasaran,negative,0.9983003735542297
UgyAH2ufxGTBTNQwoJ14AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyAH2ufxGTBTNQwoJ14AaABAg,@RianRian-o6d,UCER_Io4sC6E4oxhUmHytTIg,"Masakan MBG di masak malam hari, di hidang kan  jam 10 pagi, banyakan dah pada basi contoh satu paket yang  menu sambal telur puyuh 3 butir tahu mentah satu potong sayuran nasi dan jeruk 1 biji, apa layak di hargai 13 ribu per porsi, itu lah kenyataan nya",0,"Masakan MBG di masak malam hari, di hidang kan jam 10 pagi, banyakan dah pada basi contoh satu paket yang menu sambal telur puyuh 3 butir tahu mentah satu potong sayuran nasi dan jeruk 1 biji, apa layak di hargai 13 ribu per porsi, itu lah kenyataan nya",negative,0.6094425320625305
UgzfwgHxRUX4JLkeB4p4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzfwgHxRUX4JLkeB4p4AaABAg,@AkhsanIkhsan8808,UCL-eA10-EiyP1x4Wp24uZTA,Sy mengerti niat baik dibalik program2  Presiden Prabowo itu sebabnya sy tidak terseret propaganda dan de vide et impera. Karena sy manusia bukan domba😂,0,Sy mengerti niat baik dibalik program2 Presiden Prabowo itu sebabnya sy tidak terseret propaganda dan de vide et impera. Karena sy manusia bukan domba😂,positive,0.8407642841339111
Ugy_9ld_Z4suAWuV9at4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugy_9ld_Z4suAWuV9at4AaABAg,@rahmadramdaniRahmadramdani,UC5SFhhC5ULWrPQLKdX5Ijyw,"Tapi pasar melemah,karena harga sayur2an melonjak naik sementara MBG langsung membeli ke petani,sementara kami pedagang bakulan terhambat,ibuk2 ngirit belanja Krena anak2 mereka  mendapatkan MBG,harga barang di pasar mahal dan ibuk2 menahan diri untuk ber belanja.",0,"Tapi pasar melemah,karena harga sayur2an melonjak naik sementara MBG langsung membeli ke petani,sementara kami pedagang bakulan terhambat,ibuk2 ngirit belanja Krena anak2 mereka mendapatkan MBG,harga barang di pasar mahal dan ibuk2 menahan diri untuk ber belanja.",negative,0.8988897204399109
Ugz57lcrndX6JGoUQwV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugz57lcrndX6JGoUQwV4AaABAg,@rahmadramdaniRahmadramdani,UC5SFhhC5ULWrPQLKdX5Ijyw,Kenapa MBG tidak ada untuk lansia yg sudah tua rentan.,0,Kenapa MBG tidak ada untuk lansia yg sudah tua rentan.,negative,0.9905579090118408
UgzeduBnCiMJXZaK3lp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzeduBnCiMJXZaK3lp4AaABAg,@muhamadiqbal4753,UCuLwThvAA3nVxSy3mwEelUw,bener bang tata kelola nya harus di perbaiki,0,bener bang tata kelola nya harus di perbaiki,negative,0.7733162045478821
Ugwo6NkzzQ_yzAxmsdp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugwo6NkzzQ_yzAxmsdp4AaABAg,@SuwardibambangsumantriSumantri,UC12a73pW79Ugg0UfaNaeylg,"Mbg teruskan saja biar koruptor tambah kenyang, ga apa2 murid keracunan yg penting tenar pemerintah.",0,"Mbg teruskan saja biar koruptor tambah kenyang, ga apa2 murid keracunan yg penting tenar pemerintah.",negative,0.9772757887840271
Ugz6IxH03dsQzUzSPlZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugz6IxH03dsQzUzSPlZ4AaABAg,@YohanesBaptista-w2e2e,UCNyH_4o71W7SRZB3zf5L-FQ,"Presentasi ini sy sgt dukung, Krn slma ini kami TDK pernah dijlskan secara transparan. Pemerintah menutup nutupi hy utk memperkaya timsesnya Prabowo. JD bongkar trs MBG  dn kopdes MP. Program yg bukan di butuhkan oleh rakyat. Tp top down. Koperasi itu tumbuh dr bawah bukan di ciptakan dr atas pemerintah. TDK akn menimbulkan kemandirian rakyat.",0,"Presentasi ini sy sgt dukung, Krn slma ini kami TDK pernah dijlskan secara transparan. Pemerintah menutup nutupi hy utk memperkaya timsesnya Prabowo. JD bongkar trs MBG dn kopdes MP. Program yg bukan di butuhkan oleh rakyat. Tp top down. Koperasi itu tumbuh dr bawah bukan di ciptakan dr atas pemerintah. TDK akn menimbulkan kemandirian rakyat.",positive,0.6957645416259766
UgwyXZ5bu4IqnZq79C54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwyXZ5bu4IqnZq79C54AaABAg,@CitroWiyono-l3l,UCN7hgM1YkckOTk31oLg-Owg,"Untuk monitoring menu makanan yg akan diberikan pada anak-anak tiap hari harus di laporkan melalui rekaman CCTV , laporan harus diterima ke pusat  dinas kementrian.",0,"Untuk monitoring menu makanan yg akan diberikan pada anak-anak tiap hari harus di laporkan melalui rekaman CCTV , laporan harus diterima ke pusat dinas kementrian.",neutral,0.9861466288566589
Ugxmpy5PPOMVK-DC3UR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugxmpy5PPOMVK-DC3UR4AaABAg,@prabowosw2679,UCzHihGwFgJ0PXn5oWvEDYag,"Mantap Prof Gema...ini baru transparan &amp; betul&quot; memberi edukasi kepada rakyat,jangan sampai Presiden kecolongan bilang Maling-Koruptor ternyata kawan sendiri dengan loporan ABS,Presiden jangan sampai salah memilih teman yang di percaya,Program bagus jadi awut-awutan berantakan karena tidak di menej dengan baik,buatlah program yang betul&quot; membantu rakyat kecil &amp; menengah itu baru Presiden beneran bukan OMON&quot;,siapa yang curang/tidak jujur langsung  di tindak jangan tebang pilih,kalau Persiden bisa adil baru semua program bisa berjalan.",0,"Mantap Prof Gema...ini baru transparan &amp; betul&quot; memberi edukasi kepada rakyat,jangan sampai Presiden kecolongan bilang Maling-Koruptor ternyata kawan sendiri dengan loporan ABS,Presiden jangan sampai salah memilih teman yang di percaya,Program bagus jadi awut-awutan berantakan karena tidak di menej dengan baik,buatlah program yang betul&quot; membantu rakyat kecil &amp; menengah itu baru Presiden beneran bukan OMON&quot;,siapa yang curang/tidak jujur langsung di tindak jangan tebang pilih,kalau Persiden bisa adil baru semua program bisa berjalan.",positive,0.5904225707054138
UgxeN52DNo9k-czhiVN4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxeN52DNo9k-czhiVN4AaABAg,@DewiWasitoh-i9m,UCabrU4iKBJlG5LZneT-ejWQ,"Oknum&quot; mengapa tdk bisa bekerja dgn baik, ingatlah para pembenci mbg sangat diperlukan org miskin, yg membutukan gizi,wahai aparat negara jadilah oknumpejabat yg kerja baikbuat buat rakyat dan negaramu sendiri<br> Semoga pejabat akiansi semua sadar sesadarnya hati nuranimu",0,"Oknum&quot; mengapa tdk bisa bekerja dgn baik, ingatlah para pembenci mbg sangat diperlukan org miskin, yg membutukan gizi,wahai aparat negara jadilah oknumpejabat yg kerja baikbuat buat rakyat dan negaramu sendiri Semoga pejabat akiansi semua sadar sesadarnya hati nuranimu",negative,0.8616565465927124
Ugw7l9_mSELOMJrHgC14AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw7l9_mSELOMJrHgC14AaABAg,@nanirochaeni4063,UCRg0Km_qbT5gL10O5yTHx2A,MBG merugikan rakyat juga harga daging ayam minyak bumbu&quot; dan sayuran harga meroket. Sekarang MBG di liburkan sementara harga&quot;menurun drastis.,0,MBG merugikan rakyat juga harga daging ayam minyak bumbu&quot; dan sayuran harga meroket. Sekarang MBG di liburkan sementara harga&quot;menurun drastis.,negative,0.9961423277854919
Ugw10kVYJoi4RjgTOft4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw10kVYJoi4RjgTOft4AaABAg,@nelyyuhana4999,UCNItixfXMq7-yDlpAz6XrTQ,Bp presiden secepat nya tutup mbg  itu uang negara  jadi deposit apbn,0,Bp presiden secepat nya tutup mbg itu uang negara jadi deposit apbn,neutral,0.6225107312202454
UgwJvjUEdqyBU9sc-1B4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwJvjUEdqyBU9sc-1B4AaABAg,@JendelaPayment,UCPK6Nrmgyvj_J0DN7cu-xMA,"Dapur mbg hanya bermanfaat untuk keluarga sendiri, tidak ada manfaat untuk ukm ukm di kampung setempat.",0,"Dapur mbg hanya bermanfaat untuk keluarga sendiri, tidak ada manfaat untuk ukm ukm di kampung setempat.",negative,0.852935791015625
UgxbPDLCyMWTTy5T8wF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxbPDLCyMWTTy5T8wF4AaABAg,@RetnaRianti,UCWc8dwqH6CTBE40NtTFYGXA,Saya dulu waktu kecil di kasih air beras yg di rebus,0,Saya dulu waktu kecil di kasih air beras yg di rebus,neutral,0.8781341910362244
UgwlDezfLjfnuL2Asvt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwlDezfLjfnuL2Asvt4AaABAg,@SahrulSahrul-l6e,UCndK8KAOoiLHJQJK30rgjNg,"Niat pemerintah baik ,pemerintah ingin memakmurkan rakyat Indonesia,tapi masih sajak ada yg tidak senang,seharusnya kita supot pemerintah,semoga bapak presiden sehat selalu dan semoga apa yang di rencanakan sukses selalu demi rakyat Indonesia.",0,"Niat pemerintah baik ,pemerintah ingin memakmurkan rakyat Indonesia,tapi masih sajak ada yg tidak senang,seharusnya kita supot pemerintah,semoga bapak presiden sehat selalu dan semoga apa yang di rencanakan sukses selalu demi rakyat Indonesia.",positive,0.9887115955352783
UgzUC-Nf5twZ3ILFM_V4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzUC-Nf5twZ3ILFM_V4AaABAg,@KhairilAnwar-u2k1t,UCkHY2Iyr-YywhAntpoXmKgQ,Hidupkan korupsi Indonesia kuat,0,Hidupkan korupsi Indonesia kuat,negative,0.8395183086395264
UgyPgSxLnpHI_UmiGwV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyPgSxLnpHI_UmiGwV4AaABAg,@KhairilAnwar-u2k1t,UCkHY2Iyr-YywhAntpoXmKgQ,Hahahaha  Indonesia  MBG bucok 😂,0,Hahahaha Indonesia MBG bucok 😂,negative,0.9961866736412048
UgwNL1-KG0jRHZ_t30x4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwNL1-KG0jRHZ_t30x4AaABAg,@engkardiana1540,UC2DuGHSi7m2YUoGLUCZi2Jw,harusnya prabowo punya prinsip.sendiri.janga dengar tekanan jokowiwik. engga guna nya masukan jelek.kensel aja  wo.klw wowo mau di jalan yg baik dan benar itu aja satu.nanti bagus ke depan nya.,0,harusnya prabowo punya prinsip.sendiri.janga dengar tekanan jokowiwik. engga guna nya masukan jelek.kensel aja wo.klw wowo mau di jalan yg baik dan benar itu aja satu.nanti bagus ke depan nya.,positive,0.9036356806755066
Ugy7ElwZYbpZZqekzu54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugy7ElwZYbpZZqekzu54AaABAg,@naan611,UCgbScLnCf_DXfya54h96s8w,Sekolah2  swasta  Berkeley  itu  rata3  orang3  kaya,0,Sekolah2 swasta Berkeley itu rata3 orang3 kaya,neutral,0.4867880940437317
UgxI7JShfsBtgqfAAjd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxI7JShfsBtgqfAAjd4AaABAg,@naan611,UCgbScLnCf_DXfya54h96s8w,Setuju. Bamget  saat  ini  ad sekolah  seasta  orang2   kaya  dspet  mbg  di bogor. Sebsiknya  senses  total  selolah.  Sekolah  negeri  maxyarakatnya  itu  menengah kebawah.  Klu  sekolah  swasta  spt  AL AZAR. BUSOA. DAN  LAIN  SEJENIS  NEREKA ITU<br>DARI  MASYARAKAT  MENENGAH  KEBWAH. KLU PENGAMATAN  AKU.  KLU  BELANJA  SEBAIKNYA  LANGSUNG  KE PETANI SJA DAN  LANGSUNG KE  PETERNAK. JANGAN NKE TENGKULAK.  😂😂😂🎉🎉,0,Setuju. Bamget saat ini ad sekolah seasta orang2 kaya dspet mbg di bogor. Sebsiknya senses total selolah. Sekolah negeri maxyarakatnya itu menengah kebawah. Klu sekolah swasta spt AL AZAR. BUSOA. DAN LAIN SEJENIS NEREKA ITU DARI MASYARAKAT MENENGAH KEBWAH. KLU PENGAMATAN AKU. KLU BELANJA SEBAIKNYA LANGSUNG KE PETANI SJA DAN LANGSUNG KE PETERNAK. JANGAN NKE TENGKULAK. 😂😂😂🎉🎉,negative,0.8956483006477356
UgwcOGgxTWVFHLzaSR54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwcOGgxTWVFHLzaSR54AaABAg,@GinanjarService,UCfXEduzq1dCGxi2m8KfI0ug,Sebenarnya niatnya pemerintah bagus<br>Sayang nya negeri ini banyak yg jiwa korupsi nya besar<br>Generasi korupsi ini ada sejak zaman dulu<br>Makanya perlu di perketat pengawasan,0,Sebenarnya niatnya pemerintah bagus Sayang nya negeri ini banyak yg jiwa korupsi nya besar Generasi korupsi ini ada sejak zaman dulu Makanya perlu di perketat pengawasan,negative,0.9936354160308838
